stars,name,text,date,city,longitude,latitude,categories
4,Aloha Specialties,"a hidden gem, and by hidden i mean from the tourist. 

found this beaut on a  whim when leaving the Mob Museum. (which is amazing but we'll save that for another review). We wanted something not super expensive BUT super delicious. *heads to Yelp* Thanks to y'all Aloha Specialties fit the job. It was a short walk from the museum, located on the mezzanine level of the California hotel/casino. 

The menu is pretty simple, and the meals are about $10 each, they can easily be shared or saved for a second meal later in the day! They come with rice and macaroni salad. I'd say, if you're in the downtown area and enjoy Hawaiian food, this is your place!",2016-04-24,Las Vegas,-115.14474209999999,36.1729495,"['Hawaiian', 'Japanese', 'Asian Fusion', 'Filipino', 'Restaurants']"
5,Fleming's Prime Steakhouse & Wine Bar,"I have been to the Summerlin location multiple times and decided to try out the one in Town Square due to moving across town. I've been a huge fan ever since the first time I visited a Fleming's. 

As soon as I walked in, I was greeted by upbeat and helpful employees that quickly helped me find my friend whom I was meeting there. After taking a seat, I did not have to wait long at all before another well put together and positive attitude employee (Jessica Saitta) had myself and my drink order taken care of. 

Jessica continued to help us throughout the night and provided what was BY FAR the best experience I've had at any Fleming's as well as the majority of any other dining experiences I've had. She was very attentive and truly a genuine person. She always was able to carry a fun conversation every time she checked in with us. I instantly felt like a friend rather than just another customer.

I've returned to Fleming's many times for the good food, drink selections and general atmosphere/decor BUT Jessica is the reason I will only be returning to the Town Square location from now on. I have an unlimited amount of positive things to say about this restaurant and their staff. I highly recommended it to anyone.",2014-05-13,Las Vegas,-115.173747385,36.0695675256,"['Bars', 'Steakhouses', 'Restaurants', 'Wine Bars', 'Nightlife', 'American (New)']"
3,KOOYI Korean Grill,"We came in on a rainy day - ordered fried chicken and the chicken bowl with Kim chi. It wasn't flavorful.

The fried chicken was basically popcorn chicken (not wings) topped with creme sauce and their sauce. Wasn't crunchy - was ok.

The chicken bowl was disappointing. Didn't have a distinct taste, which is surprising because it has kimchi. Quite underwhelming.

So if you're into heavy, fried ""Korean"" food - then it might be ok.",2016-09-17,Toronto,-79.4015556,43.654171399999996,"['Barbeque', 'Restaurants', 'Tapas/Small Plates', 'Korean']"
1,Chipotle Mexican Grill,If you eat at this store you better like your steak raw !,2015-04-10,Brunswick,-81.8070227,41.237804100000005,"['Restaurants', 'Fast Food', 'Mexican']"
3,Naked Fish's Sushi & Grill,"Not sure if this is a fair review since I didn't really eat a full meal.  We did take-out for a light midnight snack.  I order the sashimi dinner.  You have the option of ordering 7 or 14 pieces of sashimi (it's $25 for the 14 pieces).  I thought the price was fair.  It came with miso soup and rice.  I thought the fish was pretty fresh, for Vegas at least.  I rather have this than AYCE here in Vegas.

My boyfriend ordered just philly rolls, and he really like them.  He compared it to the philly rolls from an AYCE place we went to the following day, and prefers this one a lot more.  It's smaller in size, which I think sushi should be (bite size) and much fresher in quality.

I've been to this place before when it first opened, but I don't really remember much of it.  Hope to give it another try later on.",2010-12-29,Las Vegas,-115.27971699999999,36.119242799999995,"['Japanese', 'Restaurants', 'Sushi Bars']"
5,Captain Steve's,"It's been awhile since I have been here, but the crab legs were always fantastic. Family friendly restaurant with the best service. The complimentary hushpuppies are delicous and fresh. 

If you want good home cooking and delish seafood or fish, I will always recommend this place!",2016-05-27,Fort Mill,-80.93857526779999,35.0574371162,"['American (Traditional)', 'Restaurants', 'Seafood']"
5,Pomo Pizzeria -  Scottsdale,"Food is fantastic, service was great and love the atmosphere! Sat at the bar one evening during the week and had wine, the Pomo pizza and caprese salad all out of this world! Bartenders were great for wine recommendations and super attentive. Will be a frequent customer here!",2014-02-23,Scottsdale,-111.9254205,33.5670239,"['Gluten-Free', 'Sandwiches', 'Italian', 'Pizza', 'Restaurants']"
1,Oyster Bar,"The most horrible customer service! My friend and I went to hang out and eat for a bit, but we ended up staying for a little longer than expected. We were there for about an hour and no one checked on us, not even once! They were not busy. At all! So, their horrible service is inexcusable! We literally took turns calling out for the waiter because he had such a bad attitude from the get go and we figured we'd ""share"" the burden of calling this man. There was only one man doing the cooking and the other was just hanging out the whole time. By the end of our dinner, there was a group of the waiters buddies hanging out and he was just standing there chatting it up with them while we waited for a refill that was never even offered ! we would have loved to stay and waste some more of our hard earned money but realized that, in the end, it was simply not worth it.",2014-12-05,Henderson,-115.041156,36.060528000000005,"['Seafood', 'Bars', 'Nightlife', 'Italian', 'Restaurants']"
1,Great China Super Buffet,I have had way better chinese food. Not fresh and bad stomach aches later at night. Sick- not overeating. Good walnut shrimp.,2011-01-15,Mesa,-111.7014499,33.3934084,"['Restaurants', 'Chinese']"
4,Pho Van Vietnamese Cuisine,"This place would get a 5 star if the service was better.  Took awhile to take the order.  When they brought out the appetizer they didn't bring any plates to eat them with.  Then when they brought out the pho they never brought out the veggies and limes that usually comes with it. And after that never came back to check on the table. Ran out of water after eating the appetizer. But the food was really good. The place itself was nice, felt really modern.",2014-07-22,Chandler,-111.87563984200001,33.3359999365,"['Vietnamese', 'Restaurants', 'Thai']"
5,Earl of Sandwich,I never get tuna sandwiches but for some reason I was craving it and I ordered the Tuna melt here and it was soooo delicious!! Would absolutely recommend!,2016-12-17,Las Vegas,-115.171877,36.109361,"['Restaurants', 'Caterers', 'Event Planning & Services', 'Sandwiches', 'Salad', 'Soup', 'Food', 'Food Delivery Services']"
4,Sakana Sushi & Grill,I LOVE this place! THe staff is always friendly and the service is fast and the food is great!,2011-02-26,Glendale,-112.187261425,33.6699783735,"['Sushi Bars', 'Japanese', 'Restaurants']"
5,Fresh Wasabi,"Bought a Google Offer this past weekend, $20 for $40 worth of food.  Stopped to pick up lunch for me and a friend and wow, $40 went far!  And it was GOOD!!!  
We had sushi, rolls, tempura veggies, and the monkey brains.  Way too much food for two of us and it was all out of this world.  

I'm a huge sushi fan and the fish was sliced perfectly and so so fresh- like butter!  The rolls were great too, not too much rice and a perfect bite size.  

We will definitely be back!",2012-04-16,Glendale,-112.20005420000001,33.6371533,"['Restaurants', 'Steakhouses', 'Sushi Bars']"
5,Thai Basil,"Service is great, food is great and speedy! Always have good experiences here. Prices are good as well, especially the lunch specials. The staff is very friendly and helpful.",2015-06-24,Tempe,-111.9447821,33.4215393,"['Restaurants', 'Thai']"
5,Original ChopShop,"This place is incredible. The inside has so much personality you can just walk around looking at all the cool stuff on the walls. The food is all purchased locally and is as organic as possible. Oh, and it is all FRESH! The food was good and the smoothie I ordered was good as well. The staff is friendly and shared a lot about the menu options and substitutions as well. There are games on the patio out back and plenty of seating in the front to hang out in.",2015-07-30,Tempe,-111.935883,33.422318,"['Food', 'Juice Bars & Smoothies', 'Restaurants', 'American (New)', 'Cafes', 'Breakfast & Brunch']"
